f1,f3,f5,f7,f8,f9,f10,f11,f12,f13,f14,f15,f18,f19,f21,f23,f25,f29,f31,f33,class
1.0,0.998505,0.95983,0.88451,0.812075,0.7300571428571427,0.8906000000000001,0.68387,0.9414549999999999,0.550535,0.91656,0.465865,0.8603649999999999,0.281465,0.22115500000000002,0.175,0.17670999999999998,0.17564000000000002,0.226925,0.263995,0
1.0,0.837735,0.8849049999999999,0.88679,0.5188699999999999,0.7906571428571427,0.47736000000000006,0.8226399999999999,0.50566,0.83396,0.43018999999999996,0.860375,0.543395,0.809435,0.879245,0.8698100000000001,0.92453,0.83396,0.932075,0.8660399999999999,0
1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,1.0,0.686665,0.44,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,1
1.0,0.9875649999999999,0.9928950000000001,1.0,0.5097700000000001,0.9490000000000001,0.507995,0.978685,0.511545,0.98579,0.51776,1.0,0.510655,0.9928950000000001,0.98579,0.9724700000000001,0.9920049999999999,0.974245,0.99556,0.99467,0
1.0,1.0,1.0,1.0,0.49888000000000005,0.9523809523809524,0.53132,0.988815,0.52237,0.979865,0.51454,1.0,0.51678,1.0,0.9988799999999999,0.9787450000000001,1.0,0.995525,1.0,1.0,0
1.0,0.17857,1.0,1.0,0.0,0.9523809523809524,0.383035,1.0,0.9808049999999999,1.0,0.311605,1.0,0.569195,1.0,1.0,0.07856999999999997,0.76875,1.0,1.0,1.0,1
1.0,1.0,1.0,0.75,0.75,0.8333333333333333,0.5,0.9560049999999999,0.56047,0.945335,0.5710500000000001,0.93461,0.625,0.875,0.875,1.0,0.75,0.875,0.848175,0.837465,0
1.0,0.9976950000000001,0.926215,0.91699,0.31146,1.0,0.5188,0.926215,0.411225,0.798775,0.275275,0.8026800000000001,0.30729,0.79106,0.7848550000000001,0.6847300000000001,0.7840550000000001,0.60633,0.711335,0.593205,0
1.0,0.71875,0.7916650000000001,0.6979150000000001,0.5,0.6349190476190476,0.46875,0.7395849999999999,0.5,0.6458349999999999,0.552085,0.7708349999999999,0.385415,0.6770849999999999,0.6666650000000001,0.625,0.6979150000000001,0.7083349999999999,0.7916650000000001,0.6666650000000001,0
1.0,1.0,1.0,1.0,0.545455,0.9523809523809524,0.454545,1.0,0.5,1.0,0.363635,1.0,0.545455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,0.952735,0.8267700000000001,0.649605,0.979525,0.4126571428571428,0.9891,0.23882,0.916315,0.101715,0.7754300000000001,0.016845,0.37223,0.140685,0.29227,0.48875,0.6815899999999999,0.929885,0.94327,0.877475,0
1.0,1.0,1.0,1.0,0.7058800000000001,0.9523809523809524,0.52941,1.0,0.617645,1.0,0.558825,1.0,0.47058999999999995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,0.92746,0.30052,0.9523809523809524,0.43955,1.0,0.6757350000000001,1.0,0.53886,1.0,0.0,1.0,0.8091550000000001,1.0,1.0,1.0,1.0,1.0,1
1.0,0.94055,0.974085,0.96799,0.4939,0.9059238095238094,0.509145,0.9512200000000001,0.509145,0.96951,0.504575,0.97866,0.51372,0.971035,0.9542700000000001,0.957315,0.998475,0.9542700000000001,1.0,0.9878049999999999,0
1.0,0.93142,0.9046,0.836015,0.778925,0.7359952380952379,0.8498100000000001,0.6835249999999999,0.907665,0.5980850000000001,0.9283549999999999,0.479695,0.878925,0.3295,0.25900500000000004,0.19885000000000005,0.20382999999999998,0.213795,0.22567,0.28544,0
1.0,0.93524,0.8204950000000001,0.6567350000000001,0.933125,0.4574619047619048,0.9537,0.28913500000000003,0.8967299999999999,0.14719499999999994,0.7578,0.09475500000000003,0.437305,0.16263,0.30833,0.434935,0.57776,0.762865,0.781195,0.7573,0
1.0,0.5,0.0,1.0,0.75532,0.5141857142857142,0.38298000000000004,0.0,0.31915,0.56383,0.204785,1.0,0.5,0.9148950000000001,0.375,0.585105,0.5,0.3883,0.87234,0.16223500000000002,1
1.0,0.989525,0.95056,0.9101950000000001,0.742805,0.8179047619047619,0.8244400000000001,0.794135,0.868715,0.7017450000000001,0.9157799999999999,0.6257,0.927375,0.43903500000000006,0.3691,0.310825,0.24483000000000002,0.19050500000000006,0.17123,0.17933000000000004,0
1.0,1.0,1.0,1.0,0.46658999999999995,0.9523809523809524,0.456005,1.0,0.7808649999999999,1.0,0.43631000000000003,1.0,0.6620349999999999,1.0,0.9974200000000001,0.9780049999999999,1.0,0.9146,0.892395,0.8699600000000001,0
1.0,0.947525,0.937625,0.947525,0.50693,0.9184333333333332,0.51386,0.956435,0.49505,0.970295,0.49208,0.959405,0.5,0.9712850000000001,0.952475,0.943565,0.946535,0.9405950000000001,0.936635,0.933665,0
1.0,0.67347,0.734695,0.70408,0.6020399999999999,0.6997095238095238,0.7244900000000001,0.6530600000000001,0.79592,0.561225,0.7755099999999999,0.5,0.7755099999999999,0.39796,0.35714500000000005,0.35714500000000005,0.19388,0.20408000000000004,0.32653000000000004,0.367345,0
