f1,f3,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f19,f21,f23,f25,f29,f31,f33,class
1.0,0.5273,0.48707,0.52299,0.507185,0.52299,0.4392428571428571,0.50431,0.50862,0.466955,0.48131999999999997,0.52155,0.458335,0.479885,0.510055,0.48131999999999997,0.515805,0.51293,0.51293,0.47701,1
0.0,1.0,1.0,0.0,1.0,1.0,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1.0,1.0,1.0,0.52459,0.7868850000000001,0.491805,0.7884476190476191,0.508195,0.92623,0.483605,0.860655,0.5,0.84426,0.82779,0.8360650000000001,1.0,0.65574,0.6639349999999999,0.639345,0.7459,1
0.0,1.0,0.0,1.0,0.0,1.0,0.9523809523809523,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.0,0.89915,0.8906449999999999,0.60328,0.85814,0.64034,0.8062857142857143,0.70626,0.829585,0.75061,0.78949,0.8040700000000001,0.74605,0.6479349999999999,0.547995,0.51033,0.45626,0.40887,0.37242,0.363305,0
0.0,0.5,0.5,0.5,0.5,0.5,0.47619047619047616,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
1.0,0.7339249999999999,0.7948999999999999,0.503325,0.7771600000000001,0.53437,0.7042571428571428,0.430155,0.764965,0.50665,0.8192900000000001,0.41907,0.839245,0.764965,0.73947,0.75388,0.707315,0.799335,0.768295,0.781595,0
1.0,0.54348,0.569795,0.479405,0.55263,0.45881,0.5361238095238094,0.46911,0.616705,0.49428,0.561785,0.5389,0.573225,0.594965,0.55835,0.556065,0.575515,0.556065,0.548055,0.55835,1
1.0,0.86207,0.89852,0.50542,0.9,0.500985,0.852452380952381,0.50542,0.89212,0.495075,0.91675,0.516255,0.925615,0.8955649999999999,0.879805,0.8738900000000001,0.863055,0.8704449999999999,0.91478,0.8950750000000001,0
1.0,0.86905,0.11904999999999999,0.38095,0.6666650000000001,0.42857,0.6916095238095238,0.42857,0.16357500000000003,0.56404,0.6666650000000001,0.5,0.642855,0.61905,0.72619,0.583335,0.213725,1.0,0.166665,0.63095,1
1.0,0.67673,0.846935,0.487885,0.840975,0.48213,0.7415095238095237,0.469405,0.80918,0.447665,0.810495,0.467365,0.796805,0.791065,0.74868,0.731205,0.72504,0.67794,0.66116,0.644715,0
1.0,0.940515,0.94909,0.487675,0.9705250000000001,0.49089,0.9008333333333334,0.436225,0.91104,0.44534,0.9442649999999999,0.505895,0.95391,0.95391,0.93998,0.914255,0.950695,0.92176,0.94212,0.9587350000000001,0
1.0,0.80769,0.8907849999999999,0.5089,0.8874299999999999,0.513235,0.7860809523809523,0.44846,0.8876900000000001,0.54,0.8698049999999999,0.5253,0.86161,0.80846,0.8311649999999999,0.8193900000000001,0.80077,0.775385,0.766945,0.753045,0
0.0,0.0,1.0,0.0,0.0,1.0,0.47619047619047616,0.5,1.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.5,1.0,0.5,1
1.0,0.87395,0.91656,0.508295,0.91319,0.512345,0.8883571428571428,0.508405,0.8025199999999999,0.52941,0.895465,0.523655,0.887205,0.9201699999999999,0.856425,0.844475,0.831935,0.806725,0.7909349999999999,0.7766500000000001,0
1.0,1.0,1.0,0.47221,1.0,0.506865,0.9523809523809523,0.43824,1.0,0.492445,1.0,0.491345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,0.505525,1.0,0.5116,0.9497523809523809,0.49282,0.9972399999999999,0.498895,0.9917149999999999,0.5116,1.0,0.9895050000000001,0.990055,0.99061,0.985635,0.9895050000000001,0.99282,0.99337,0
1.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,1.0,0.686665,0.44,0.0,0.5,1.0,0.5,0.5,0.5,0.5,1
1.0,1.0,0.99836,0.524305,0.987725,0.5357149999999999,0.7702142857142857,0.0,0.95518,0.555735,0.94231,0.7682,0.910385,1.0,0.82925,0.80069,0.77223,0.7174050000000001,0.6917599999999999,1.0,1
1.0,0.663945,0.57985,0.64654,0.5701,0.872425,0.3565190476190476,0.959965,0.417485,0.63332,0.18143000000000004,0.624325,0.011749999999999983,0.34739,0.42787,0.546725,0.641535,0.655025,0.6072150000000001,0.56688,0
1.0,0.9846649999999999,1.0,0.504215,0.99329,0.496185,0.9422285714285713,0.48578,0.9991,0.48245,1.0,0.493645,1.0,0.992425,1.0,1.0,0.9800949999999999,0.9851,1.0,0.9921,0
1.0,0.9908300000000001,0.990515,0.48091,0.987825,0.471505,0.9330809523809523,0.465145,0.99502,0.47746500000000003,0.973565,0.44449,0.966845,0.8984099999999999,0.94137,0.931285,0.942435,0.89273,0.884555,0.871615,0
1.0,1.0,0.850095,0.43928,0.9079699999999999,0.548385,0.8150333333333333,0.505695,0.780835,0.4611,0.84535,0.56262,0.7931699999999999,0.8472500000000001,0.86338,0.66034,0.766605,0.5759,0.720705,0.780835,0
1.0,0.62658,0.5,0.5,0.3519,0.0,0.47619047619047616,0.5,0.537975,0.46329,0.5,0.5,0.5,0.5,0.503795,0.4,0.4481,0.5,0.531645,0.5,1
1.0,1.0,1.0,0.6113999999999999,0.9274600000000001,0.30052,0.9523809523809523,0.43955,1.0,0.675735,1.0,0.53886,1.0,1.0,0.8091550000000001,1.0,1.0,1.0,1.0,1.0,1
1.0,0.867615,0.900755,0.55139,0.8941300000000001,0.57633,0.7408571428571428,0.52626,1.0,0.606125,0.8597349999999999,0.6447700000000001,0.84399,0.8216650000000001,0.786995,0.7656000000000001,0.97265,0.562365,0.67535,0.6529400000000001,0
1.0,0.625,0.733335,0.633335,0.59518,0.61983,0.5131714285714285,0.599695,0.50535,0.57461,0.488165,0.55094,0.481575,0.48385,0.48763,0.49137,0.494515,0.49853,0.499555,0.500125,0
1.0,1.0,1.0,0.617645,1.0,0.7058800000000001,0.9523809523809523,0.52941,1.0,0.617645,1.0,0.558825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1
0.0,1.0,1.0,0.0,1.0,0.0,0.9523809523809523,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.0,0.5,1
1.0,0.9760850000000001,0.96807,0.56515,0.9549799999999999,0.59576,0.8803857142857143,0.25019,0.950115,0.8066,0.8896850000000001,0.67164,0.86127,0.97736,0.76629,0.733865,0.7021999999999999,0.95165,0.617025,0.59316,0
1.0,0.71875,0.7916650000000001,0.447915,0.6979150000000001,0.5,0.6349190476190476,0.46875,0.7395849999999999,0.5,0.6458349999999999,0.552085,0.7708349999999999,0.6770849999999999,0.6666650000000001,0.625,0.6979150000000001,0.7083349999999999,0.7916650000000001,0.6666650000000001,0
1.0,0.7135400000000001,0.5,0.5,0.5,0.5,0.6974190476190476,0.7552099999999999,0.79479,0.510415,0.5,0.5,0.5,0.7958350000000001,0.5,0.5,0.99375,0.36041500000000004,0.5,0.5,1
1.0,0.52933,0.53352,0.50419,0.5,0.494415,0.4788523809523809,0.480445,0.50838,0.46229,0.497205,0.526535,0.532125,0.467875,0.476255,0.513965,0.50419,0.515365,0.522345,0.523745,1
1.0,0.87426,0.8284,0.47411000000000003,0.903105,0.514055,0.8854619047619048,0.512575,0.81731,0.54364,0.85799,0.5392,0.8653850000000001,0.82988,0.89349,0.673075,0.826925,0.7677499999999999,0.79512,0.7818050000000001,0
1.0,0.9558800000000001,0.985295,0.5882350000000001,0.9117649999999999,0.54412,0.9103619047619047,0.485295,0.985295,0.411765,0.985295,0.57353,0.97059,1.0,0.882355,0.941175,0.9264699999999999,0.97059,0.985295,0.9558800000000001,0
1.0,0.971665,0.741315,0.82267,0.60786,0.88757,0.20980476190476188,0.824495,0.131625,0.71024,0.11974499999999999,0.5,0.18646999999999997,0.436015,0.749545,0.857405,0.869285,0.7276050000000001,0.51371,0.39214,0
1.0,1.0,1.0,0.493955,1.0,0.4852,0.9523809523809523,0.46493,0.989195,0.46872,1.0,0.46728000000000003,0.986305,0.97092,0.997945,0.974075,0.947345,0.92822,0.9188850000000001,0.919335,0
1.0,0.97299,0.0,0.630655,0.31803499999999996,0.678195,0.8059904761904761,0.182865,1.0,0.48323499999999997,0.3549,0.49725,0.22574,1.0,0.351325,0.13068000000000002,0.91936,1.0,0.45183,0.469415,1
1.0,0.0,1.0,1.0,1.0,0.428125,0.47619047619047616,0.5,0.0,1.0,1.0,1.0,0.589585,0.54375,1.0,0.0,0.0,0.0,1.0,0.5,1
1.0,0.8802300000000001,0.931675,0.50129,0.9291050000000001,0.50192,0.8570857142857142,0.51152,0.90752,0.56034,0.9154800000000001,0.50372,0.9090750000000001,0.882655,0.884895,0.875355,0.8856900000000001,0.830805,0.8314900000000001,0.8194349999999999,0
1.0,0.9530399999999999,0.99061,0.490055,0.9784550000000001,0.48177,0.8845047619047619,0.50055,0.94862,0.483425,0.9453050000000001,0.49282,0.9530399999999999,0.903865,0.943645,0.9607749999999999,0.9552499999999999,0.9149149999999999,0.98011,0.9370149999999999,0
1.0,0.87782,0.9177500000000001,0.771505,0.77458,0.8603149999999999,0.6439285714285714,0.85396,0.567345,0.973745,0.45091000000000003,0.96889,0.31198000000000004,0.15821000000000002,0.149185,0.104265,0.005060000000000009,0.18344,0.329345,0.401955,0
1.0,1.0,0.9990749999999999,0.501845,0.9012199999999999,0.34933499999999995,0.9043761904761904,0.38257,0.8532150000000001,0.37961500000000004,0.869275,0.347305,0.85746,0.702365,0.805205,0.76588,0.61983,0.563885,0.578285,0.591765,0
1.0,1.0,1.0,0.55991,1.0,0.580795,0.9523809523809523,0.639605,0.9935149999999999,0.6544449999999999,0.9637249999999999,0.688195,0.9555899999999999,0.893095,0.897,0.851655,0.835385,0.76976,0.72656,0.70221,0
0.0,0.5,1.0,1.0,1.0,1.0,0.47619047619047616,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.5,1
1.0,0.95187,1.0,0.5401050000000001,1.0,0.50802,0.9192761904761904,0.502675,0.967915,0.49198,1.0,0.5,1.0,0.95722,0.983955,0.99465,0.981285,0.938505,1.0,0.9893050000000001,0
1.0,0.941525,1.0,0.6818649999999999,0.912015,0.59603,0.8813619047619048,0.529505,0.95279,0.47854,0.9259649999999999,0.625,0.889485,0.8551500000000001,0.86588,1.0,0.7838,0.904505,0.71513,0.7618050000000001,0
1.0,1.0,1.0,0.0,0.5,0.5,0.47619047619047616,0.5,1.0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1
1.0,0.0,0.5,0.5,0.75407,0.10749000000000003,0.7646952380952381,0.6644950000000001,0.0,0.29316,0.5,0.5,0.5,0.68241,0.9853399999999999,0.0,1.0,0.0,1.0,0.5,1
1.0,1.0,1.0,0.40806,1.0,0.3634,0.9523809523809523,0.28446499999999997,1.0,0.29325500000000004,0.98116,0.24063,0.953555,0.84938,0.853225,0.8154049999999999,0.779335,0.701515,0.65498,0.614975,0
1.0,0.9900100000000001,1.0,0.5,0.99491,0.499625,0.927242857142857,0.51197,0.9884999999999999,0.51065,0.98944,0.515365,0.99585,0.96776,0.98869,1.0,0.9707749999999999,0.978505,0.99095,0.986235,0
1.0,0.809285,0.85347,0.465325,0.85179,0.50839,0.8298714285714286,0.50112,0.855145,0.57886,0.85794,0.49888,0.89877,0.8433999999999999,0.81264,0.80481,0.856265,0.816555,0.8942950000000001,0.826065,0
1.0,0.9732449999999999,0.9864350000000001,0.4987,0.99461,0.50186,0.9323857142857143,0.50799,0.97027,0.5176499999999999,0.986065,0.523595,0.993125,0.992755,0.98885,0.9817899999999999,0.96637,0.9873649999999999,0.989225,1.0,0
0.0,1.0,1.0,1.0,1.0,1.0,0.9523809523809523,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
1.0,0.9131199999999999,0.89539,0.45922,0.95213,0.491135,0.9186095238095238,0.50532,0.90071,0.544325,0.9734050000000001,0.496455,0.97163,0.975175,0.957445,0.90248,0.955675,0.8883,0.962765,0.962765,0
1.0,0.171875,0.53125,0.5,0.5,0.53125,0.7738095238095237,0.53125,0.59375,0.5,0.484375,0.546875,0.53125,0.71875,0.5,0.5,0.515625,0.140625,0.484375,0.5,1
1.0,1.0,1.0,0.880655,0.9353,0.592965,0.9523809523809523,0.45037499999999997,0.96922,0.73995,0.82726,0.4196,1.0,0.9001250000000001,0.9403250000000001,1.0,0.967965,1.0,0.71985,0.75691,0
1.0,0.88148,1.0,0.35185,1.0,0.071295,0.8571428571428571,0.530555,0.72778,0.28611,1.0,0.437095,1.0,0.9111100000000001,0.9910749999999999,1.0,0.84815,0.8944449999999999,0.93746,1.0,0
1.0,1.0,1.0,0.272725,1.0,0.545455,0.9523809523809523,0.454545,1.0,0.5,1.0,0.363635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,0.93886,0.9171199999999999,0.536685,0.923915,0.52038,0.8436857142857142,0.48913,0.8858699999999999,0.471465,0.9116850000000001,0.44701,0.839675,0.9171199999999999,0.9320649999999999,0.986415,0.92527,0.92935,0.892665,0.8953800000000001,0
0.0,0.5,0.5,0.5,0.5,0.5,0.47619047619047616,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
1.0,0.9404250000000001,0.8419449999999999,0.8256399999999999,0.67408,0.8989199999999999,0.5039619047619047,0.95421,0.35108,0.93245,0.18682500000000002,0.84795,0.11446999999999996,0.09179499999999996,0.177105,0.30117,0.444265,0.703375,0.78313,0.813825,0
1.0,0.75,0.69348,0.552175,0.74565,0.53261,0.699795238095238,0.480435,0.67826,0.436955,0.72826,0.523915,0.752175,0.71087,0.71087,0.6608700000000001,0.736955,0.69348,0.676085,0.723915,0
1.0,0.3975,0.615,0.55,0.64125,0.65875,0.6297619047619047,0.675,0.681425,0.326915,0.54625,0.6375,0.4525,0.329065,0.26,0.64954,0.21000000000000002,0.265,0.36448,0.702225,1
1.0,0.71,0.5,0.5,1.0,0.0,0.9047619047619047,1.0,0.715,0.8200000000000001,0.5,0.5,0.5,0.9199999999999999,0.5,0.5,0.605,0.5,0.5,0.5,1
1.0,0.926045,0.694435,0.88216,0.5442899999999999,0.994515,0.2732142857142857,0.94372,0.11885500000000004,0.7499,0.03453999999999996,0.55384,0.07049999999999995,0.4037,0.64222,0.823245,0.88907,0.68915,0.5983350000000001,0.443925,0
1.0,0.633335,0.7666649999999999,0.5,0.6666650000000001,0.433335,0.6507952380952381,0.558335,0.783335,0.508335,0.8583350000000001,0.541665,0.85,0.7083349999999999,0.658335,0.85,0.625,0.7,0.733335,0.7083349999999999,0
1.0,1.0,1.0,0.857145,1.0,0.857145,0.9523809523809523,0.42857,0.92857,0.42857,1.0,0.51267,1.0,1.0,1.0,1.0,0.642855,1.0,1.0,1.0,0
1.0,0.973155,0.9547300000000001,0.6657150000000001,0.9254800000000001,0.7498,0.8270380952380951,0.81921,0.796075,0.86919,0.74349,0.9180699999999999,0.6522950000000001,0.496495,0.4056,0.334885,0.26733,0.16035500000000003,0.12339499999999998,0.09394999999999998,0
0.0,0.5,0.5,0.5,0.5,0.5,0.9523809523809523,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.5,1
1.0,1.0,1.0,0.37327,0.973115,0.32453,0.9523809523809523,0.34717,0.9636800000000001,0.254715,0.9540899999999999,0.279405,0.878615,0.798115,0.842295,0.7723249999999999,0.74607,0.63176,0.58302,0.56997,0
1.0,0.9873350000000001,0.9706,0.6001799999999999,0.943915,0.66124,0.9000428571428571,0.663555,0.9277500000000001,0.726085,0.8614900000000001,0.76142,0.8497300000000001,0.744345,0.721225,0.676445,0.6341600000000001,0.537485,0.48519,0.448555,0
1.0,0.9314199999999999,0.9046000000000001,0.705745,0.836015,0.778925,0.735995238095238,0.84981,0.6835249999999999,0.9076649999999999,0.598085,0.928355,0.479695,0.3295,0.25900500000000004,0.19885000000000003,0.20383,0.21379499999999996,0.22566999999999998,0.28544,0
1.0,0.792295,1.0,0.67669,0.87688,0.49718,0.8691380952380952,0.596805,0.7509399999999999,0.36184000000000005,0.829885,0.531955,0.8486849999999999,0.8806400000000001,0.8345849999999999,0.92387,0.8242499999999999,0.7641,0.57801,0.723835,0
1.0,1.0,1.0,0.5,0.75,0.75,0.8333333333333333,0.5,0.956005,0.56047,0.945335,0.5710500000000001,0.93461,0.875,0.875,1.0,0.75,0.875,0.848175,0.837465,0
1.0,0.692605,0.706225,0.536965,0.632295,0.620625,0.5873619047619048,0.56615,0.597275,0.62646,0.62257,0.684825,0.544745,0.52529,0.624515,0.53891,0.48753,0.42607,0.453305,0.40467,1
1.0,0.8116749999999999,0.795425,0.502405,0.802045,0.462695,0.7770333333333332,0.504815,0.8122750000000001,0.462695,0.83514,0.5361,0.8146800000000001,0.8357399999999999,0.794825,0.7503,0.829725,0.75692,0.808665,0.8068599999999999,0
0.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1.0,1.0,1.0,0.512385,1.0,0.53882,0.9523809523809523,0.521585,0.9938100000000001,0.66633,1.0,0.5274449999999999,1.0,0.9218550000000001,1.0,0.999665,1.0,0.933735,0.97289,0.901775,0
1.0,0.947945,0.830645,0.85902,0.647605,0.95412,0.4533952380952381,0.972075,0.27137500000000003,0.923025,0.11170000000000002,0.792555,0.03590500000000002,0.11968000000000001,0.24534499999999998,0.425525,0.607905,0.8742300000000001,0.91571,0.8843099999999999,0
1.0,1.0,0.824325,0.64865,0.824325,0.37838,0.8880285714285714,0.594595,1.0,0.364865,0.7567550000000001,0.5,0.81081,0.859165,0.81081,0.8783799999999999,0.675675,0.7923899999999999,0.864865,0.7567550000000001,0
1.0,0.7992,0.914045,0.902605,0.880005,0.853545,0.8762380952380951,0.44508,0.9865550000000001,0.539905,0.97912,0.07136499999999996,0.95981,0.943365,0.99242,0.93335,0.64302,0.81479,0.938785,0.909895,1
1.0,0.9803550000000001,1.0,0.52148,1.0,0.546565,0.9055666666666666,0.47428,0.946315,0.5129,0.91625,0.46929,0.93767,0.8760300000000001,0.829805,0.82079,0.778385,0.74832,0.7565500000000001,0.7604949999999999,0
1.0,0.69697,0.813275,0.50635,0.727275,0.545455,0.7792190476190476,0.545455,0.60606,0.39394,0.78788,0.57576,0.69697,0.757575,0.89394,0.6515150000000001,0.74263,0.6666650000000001,0.70928,0.69697,0
1.0,0.895785,0.5,0.5,0.782705,0.53437,0.6641333333333332,1.0,0.6917949999999999,0.997785,0.487805,0.7660750000000001,0.618625,0.24501,0.449,0.28714,0.04213,0.0,0.0,0.5,1
0.0,1.0,0.5,0.5,1.0,0.0,0.9523809523809523,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1
0.0,0.0,0.5,0.5,0.0,1.0,0.9523809523809523,0.3125,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,1.0,0.0,0.5,0.0,1
1.0,1.0,0.9726250000000001,0.53709,0.99976,0.566155,0.9523809523809523,0.490445,0.97423,0.535165,0.9785649999999999,0.5732200000000001,0.97431,0.983705,0.998475,0.95392,0.958335,0.9428399999999999,0.89162,0.91787,0
1.0,1.0,1.0,0.772725,0.90909,0.81818,0.9523809523809523,0.454545,1.0,0.5,0.90909,0.272725,0.81818,1.0,0.954545,1.0,1.0,1.0,1.0,0.8636349999999999,0
1.0,1.0,1.0,0.0,1.0,0.0,0.9523809523809523,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
1.0,0.972655,0.0,0.333985,0.0,0.492185,0.9393619047619047,0.50586,0.966795,0.490235,0.0,0.58203,0.0,0.9609399999999999,0.003904999999999992,0.03320500000000004,0.978515,0.95117,0.0,0.0,1
1.0,0.8636349999999999,0.946205,0.51731,1.0,0.8636349999999999,0.7922095238095237,0.470455,0.74091,0.41591,0.909045,0.547795,0.78409,0.83409,1.0,0.99318,0.786365,0.711365,0.7446349999999999,1.0,1
1.0,0.75056,0.80562,0.50674,0.7943800000000001,0.507865,0.7565523809523809,0.51236,0.83371,0.497755,0.858425,0.476405,0.8325849999999999,0.823595,0.78427,0.78764,0.732585,0.7382,0.7730349999999999,0.8033699999999999,0
1.0,0.66417,0.57618,0.60639,0.574595,0.870015,0.35378095238095236,0.9616199999999999,0.44844,0.5969,0.19324000000000002,0.62893,0.02973500000000001,0.348425,0.442955,0.51334,0.63971,0.638285,0.57539,0.560985,0
1.0,0.920885,0.75,0.8808,0.54958,0.9673,0.2963619047619047,0.94093,0.138185,0.8059050000000001,0.03058999999999995,0.597045,0.06645500000000004,0.374475,0.581225,0.757385,0.874475,0.820675,0.6571750000000001,0.49789,0
1.0,0.813725,0.862745,0.5,0.80392,0.460785,0.7749761904761905,0.441175,0.843135,0.441175,0.8333349999999999,0.431375,0.8235300000000001,0.77451,0.7941199999999999,0.8333349999999999,0.72549,0.784315,0.715685,0.735295,1
1.0,1.0,1.0,0.8773599999999999,0.745285,0.4717,0.7726857142857142,0.5,1.0,0.49973,0.726415,0.537735,0.81132,0.76415,0.76415,0.97595,1.0,0.9717,1.0,0.71698,0
1.0,1.0,0.5,0.5,0.5,0.5,0.47619047619047616,0.5,0.73872,0.05451000000000006,0.24248000000000003,0.727445,0.02255499999999999,0.5,0.5,0.8101499999999999,0.0,1.0,0.5,0.5,1
0.0,0.5,1.0,1.0,0.5,0.5,0.9523809523809523,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1
1.0,1.0,1.0,0.74295,1.0,0.864865,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87234,0.948235,0.82314,0.554095,0.41315,0.09308499999999997,0
1.0,0.59295,0.5,0.5,0.5,0.5,0.47619047619047616,0.5,0.5,0.5,0.55769,0.40464500000000003,0.5,0.5,0.5,0.47436,0.539265,0.5625,0.51282,0.584135,1
1.0,0.5,0.5,0.5,0.5,0.5,0.07142857142857145,0.0,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.2,1.0,1.0,0.5,0.5,1
1.0,0.9782949999999999,0.9874350000000001,0.471665,0.985825,0.45758,0.9337952380952381,0.467195,0.973585,0.506395,0.9771799999999999,0.416025,0.97306,0.951715,0.95714,0.9507,0.999495,0.9602949999999999,0.9197550000000001,0.91083,0
1.0,0.508335,0.5,0.5,0.5,0.5,0.47619047619047616,0.5,0.5,0.5,0.5,0.5,0.56146,1.0,0.5,0.541665,0.446875,0.0,0.5,1.0,1
1.0,0.94402,0.8296300000000001,0.847155,0.64574,0.93946,0.44416190476190476,0.9506749999999999,0.30201500000000003,0.902205,0.17713,0.78251,0.0852,0.1861,0.266815,0.417755,0.54781,0.716135,0.7351449999999999,0.7107600000000001,0
1.0,0.53202,0.477835,0.529555,0.54187,0.487685,0.46915238095238093,0.593595,0.53202,0.5,0.561575,0.45074,0.529555,0.43596,0.534485,0.534485,0.53941,0.470445,0.522165,0.536945,1
1.0,1.0,0.95702,0.760065,0.8901,0.8607199999999999,0.7031428571428571,0.9211100000000001,0.6381950000000001,0.95865,0.547335,0.94124,0.3901,0.24320000000000003,0.177365,0.12949,0.14581,0.17519,0.243745,0.31284,0
1.0,0.65517,0.62069,0.448275,0.60345,0.465515,0.5114523809523809,0.472845,0.518245,0.481555,0.508535,0.488085,0.503705,0.50039,0.499985,0.49986,0.499845,0.49991,0.49994,0.49996,0
1.0,0.997695,0.926215,0.51153,0.91699,0.31145999999999996,1.0,0.5188,0.926215,0.411225,0.798775,0.275275,0.8026800000000001,0.79106,0.7848550000000001,0.6847300000000001,0.784055,0.60633,0.711335,0.593205,0
1.0,0.5,0.0,0.0,0.0,1.0,0.47619047619047616,0.5,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,1
1.0,0.607145,0.6666650000000001,0.5357149999999999,0.59524,0.59524,0.5895714285714285,0.54762,0.70238,0.511905,0.65476,0.47619,0.65476,0.6666650000000001,0.65476,0.607145,0.67857,0.59524,0.584985,0.57347,0
1.0,0.8206100000000001,0.67073,0.487805,0.763755,0.51733,0.5691047619047619,0.560975,0.716565,0.523775,0.609755,0.52439,0.64634,0.658535,0.634145,0.61849,0.609755,0.58705,0.59756,0.585365,0
1.0,0.58594,0.0,1.0,0.5,0.5,0.47619047619047616,0.5,0.0,1.0,0.5,0.5,0.19323,0.759895,0.5,0.0,0.07603999999999994,0.0,0.5,0.5,1
1.0,0.940895,0.797865,0.8882749999999999,0.59836,0.972685,0.3614142857142857,0.96272,0.18736999999999998,0.856285,0.06778500000000004,0.66826,0.03808,0.26525,0.448815,0.63192,0.77992,0.86239,0.790685,0.673745,0
0.0,1.0,1.0,0.0,0.5,0.5,0.47619047619047616,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.5,1
1.0,0.94104,0.9670399999999999,0.44471499999999997,0.9604999999999999,0.41775,0.8966999999999999,0.41482,0.94231,0.340955,0.926345,0.342685,0.91058,0.876215,0.8527750000000001,0.83075,0.806485,0.750895,0.735375,0.7109449999999999,0
1.0,0.49068,0.5,0.5,0.5,0.5,0.5308095238095237,0.36595,0.27168499999999995,0.30913999999999997,0.5,0.5,0.33172,0.81864,0.5,0.5,0.425985,0.5,0.582975,0.45896,1
1.0,0.824735,0.79132,0.4281,0.434355,0.39308,0.6180761904761904,0.522015,0.69048,0.368305,0.644655,0.340015,0.517295,0.5759799999999999,0.547565,0.53278,0.51502,0.48694,0.476415,0.50668,0
1.0,0.989525,0.9505600000000001,0.676185,0.910195,0.742805,0.8179047619047619,0.8244400000000001,0.794135,0.868715,0.7017450000000001,0.91578,0.6257,0.439035,0.3691,0.310825,0.24483,0.19050500000000004,0.17123,0.17933000000000004,0
1.0,1.0,1.0,1.0,0.95505,1.0,0.3477619047619047,1.0,0.08423999999999998,1.0,0.0,1.0,0.0,0.0,0.0,0.23580999999999996,0.95007,1.0,1.0,1.0,0
1.0,0.9412050000000001,0.86616,0.78908,0.670545,0.792635,0.5034142857142857,1.0,0.45381,0.9605899999999999,0.187985,0.85998,0.151165,0.0,0.10513499999999998,0.11549499999999996,0.21379000000000004,0.485105,0.62696,0.50097,0
1.0,0.94705,0.9350050000000001,0.657715,0.8944799999999999,0.71694,0.7780380952380952,0.799875,0.770015,0.8550800000000001,0.698495,0.8808050000000001,0.6213299999999999,0.454205,0.398995,0.348685,0.29724,0.24843000000000004,0.235885,0.25595999999999997,0
1.0,0.788235,0.70196,0.5,0.692155,0.564705,0.6666666666666666,0.47059,0.782355,0.57059,0.733335,0.541175,0.762745,0.75098,0.72941,0.790195,0.74902,0.731375,0.72549,0.715685,0
1.0,0.96829,0.87627,0.8282,0.727855,0.9428799999999999,0.5491571428571428,0.97888,0.391125,0.9815050000000001,0.217325,0.916985,0.10624499999999998,0.03179499999999996,0.06486000000000003,0.174605,0.316005,0.6366499999999999,0.774135,0.87414,0
1.0,0.96154,0.9319949999999999,0.648785,0.8629100000000001,0.6839500000000001,0.8123238095238094,0.78415,0.787245,0.813595,0.71635,0.87338,0.658525,0.52343,0.43968,0.407605,0.353545,0.26600500000000005,0.23426999999999998,0.21884499999999996,0
